id,bucket,asr_text
0031,fault_burst_overload_0,मेरा एक गे प्रोसी है
0032,fault_burst_overload_0,दर्म दूज फाराने के साथ नासिक में शुग वा महापर्व सीहस्त कुम्ब
0033,fault_burst_overload_0,बिहर सेलाब के सहारे शराब के तस्करी आज़े हुध खुला सार
0034,fault_burst_overload_0,"Meanwhile, both nations had been getting sick of the war. The Dutch were suffering terribly from the series."
0035,fault_burst_overload_0,अर्दा ताकत की साजेदारी
0036,fault_burst_overload_0,क्या यहा प्यार है?
0037,fault_burst_overload_0,"India's most wanted cut trailer, Arjun"
0038,fault_burst_overload_0,to Paris. You had doubts and wonderments not allayed at that altar.
0039,fault_burst_overload_0,शाम्मिके इं समार्ट्पोंँझ में आब नहीं मिलेगा स्पोड जानिये एह लेएं दिवाइस
0000,fault_burst_overload_5,मैं यह यह तीन महनो के लिए रहुंगा
0001,fault_burst_overload_5,चीनी अखषर पडने में मुशकिल होते हैं
0002,fault_burst_overload_5,Mrs. Ludlow's mental motions were sufficiently various.
0003,fault_burst_overload_5,"addressed to the states of Holland, not at the moment in session."
0004,fault_burst_overload_5,इमाचल प्रदेश में बारी भारिष की आशंका मुसम भीबाग ने जारी किया रेड अलर्ट
0005,fault_burst_overload_5,सुन्सान इलाके में प्रेमी युबल से मर्पिट यूटी से रेप की कोशिश विटियो वारल
0006,fault_burst_overload_5,"I heard Antonia sobbing outside my door, but I asked her mother to send her away."
0007,fault_burst_overload_5,"Then all my vengeance falls upon you, He exclaimed with an horrible oath, and think not."
0008,fault_burst_overload_5,was an absolute necessity for his country and that peace could only be maintained at the cost of the act of exclusion.
